MATCH_ID,MAP,TOURNAMENT,TEAM,SIDE,SCORE,RESULT,DURATION,HERO_1,HERO_2,HERO_3,HERO_4,HERO_5
17,2,ESL One Birmingham  2019,Keen Gaming,radiant,1.0,LOSE,19:44,Phantom Lancer,Timbersaw,Troll Warlord,Crystal Maiden,Doom
18,1,ESL One Birmingham  2019,Gambit Esports,dire,11.0,LOSE,32:02,Underlord,Morphling,Shadow Demon,Lone Druid,Nyx Assassin
18,1,ESL One Birmingham  2019,PSG.LGD,radiant,37.0,WIN,32:02,Naga Siren,Storm Spirit,Mars,Pangolier,Shadow Shaman
18,2,ESL One Birmingham  2019,Gambit Esports,dire,19.0,LOSE,31:31,Ember Spirit,Juggernaut,Doom,Shadow Shaman,Pangolier
18,2,ESL One Birmingham  2019,PSG.LGD,radiant,28.0,WIN,31:31,Templar Assassin,Ancient Apparition,Sven,Dark Seer,Nyx Assassin
19,1,ESL One Birmingham  2019,Gambit Esports,radiant,23.0,LOSE,36:43,Ursa,Storm Spirit,Shadow Shaman,Dark Seer,Nyx Assassin
19,1,ESL One Birmingham  2019,Evil Geniuses,dire,32.0,WIN,36:43,Death Prophet,Phantom Assassin,Pudge,Warlock,Pangolier
19,2,ESL One Birmingham  2019,Gambit Esports,radiant,14.0,LOSE,27:10,Queen of Pain,Lone Druid,Legion Commander,Tiny,Warlock
19,2,ESL One Birmingham  2019,Evil Geniuses,dire,21.0,WIN,27:10,Leshrac,Brewmaster,Lifestealer,Pangolier,Chen
20,1,ESL One Birmingham  2019,Gambit Esports,dire,24.0,LOSE,53:32,Shadow Fiend,Troll Warlord,Shadow Demon,Dark Seer,Nyx Assassin
20,1,ESL One Birmingham  2019,Team Secret,radiant,33.0,WIN,53:32,Arc Warden,Pangolier,Sven,Tiny,Lion
20,2,ESL One Birmingham  2019,Gambit Esports,dire,5.0,LOSE,27:16,Necrophos,Rubick,Wraith King,Pangolier,Warlock
20,2,ESL One Birmingham  2019,Team Secret,radiant,28.0,WIN,27:16,Tidehunter,Sven,Lion,Ember Spirit,Enigma
21,1,ESL One Birmingham  2019,Alliance,dire,38.0,LOSE,45:58,Tusk,Juggernaut,Disruptor,Morphling,Sand King
21,1,ESL One Birmingham  2019,Keen Gaming,radiant,42.0,WIN,45:58,Troll Warlord,Drow Ranger,Dark Willow,Mars,Rubick
21,2,ESL One Birmingham  2019,Alliance,dire,11.0,LOSE,27:49,Lina,Bristleback,Keeper of the Light,Troll Warlord,Earthshaker
21,2,ESL One Birmingham  2019,Keen Gaming,radiant,32.0,WIN,27:49,Viper,Juggernaut,Grimstroke,Sand King,Nature's Prophet
22,1,ESL One Birmingham  2019,Alliance,dire,48.0,WIN,41:38,Queen of Pain,Ancient Apparition,Sven,Batrider,Earth Spirit
22,1,ESL One Birmingham  2019,PSG.LGD,radiant,20.0,LOSE,41:38,Invoker,Shadow Demon,Lifestealer,Grimstroke,Pangolier
22,2,ESL One Birmingham  2019,Alliance,radiant,43.0,WIN,41:57,Lina,Sven,Rubick,Mars,Dark Willow
22,2,ESL One Birmingham  2019,PSG.LGD,dire,16.0,LOSE,41:57,Bloodseeker,Outworld Devourer,Disruptor,Sand King,Io
23,1,ESL One Birmingham  2019,Alliance,radiant,32.0,LOSE,45:06,Slark,Grimstroke,Juggernaut,Batrider,Earth Spirit
23,1,ESL One Birmingham  2019,Evil Geniuses,dire,36.0,WIN,45:06,Queen of Pain,Alchemist,Omniknight,Nyx Assassin,Warlock
23,2,ESL One Birmingham  2019,Alliance,radiant,29.0,LOSE,35:14,Ember Spirit,Wraith King,Grimstroke,Nature's Prophet,Earth Spirit
23,2,ESL One Birmingham  2019,Evil Geniuses,dire,46.0,WIN,35:14,Bristleback,Bloodseeker,Sand King,Shadow Shaman,Abaddon
24,1,ESL One Birmingham  2019,Alliance,radiant,35.0,LOSE,85:00,Tidehunter,Lina,Dark Willow,Ancient Apparition,Sven
24,1,ESL One Birmingham  2019,Team Secret,dire,41.0,WIN,85:00,Spectre,Dark Seer,Spirit Breaker,Templar Assassin,Io
24,2,ESL One Birmingham  2019,Alliance,dire,40.0,LOSE,52:09,Sand King,Juggernaut,Grimstroke,Morphling,Pangolier
24,2,ESL One Birmingham  2019,Team Secret,radiant,64.0,WIN,52:09,Riki,Mars,Ogre Magi,Crystal Maiden,Shadow Fiend
25,1,ESL One Birmingham  2019,Keen Gaming,radiant,11.0,LOSE,28:12,Lycan,Lone Druid,Shadow Shaman,Warlock,Tiny
25,1,ESL One Birmingham  2019,PSG.LGD,dire,19.0,WIN,28:12,Wraith King,Arc Warden,Chen,Batrider,Earthshaker
25,2,ESL One Birmingham  2019,Keen Gaming,dire,32.0,LOSE,45:48,Slardar,Templar Assassin,Naga Siren,Disruptor,Sand King
25,2,ESL One Birmingham  2019,PSG.LGD,radiant,32.0,WIN,45:48,Alchemist,Sven,Jakiro,Doom,Rubick
26,1,ESL One Birmingham  2019,Keen Gaming,radiant,32.0,LOSE,44:33,Ursa,Razor,Disruptor,Clockwerk,Dark Seer
26,1,ESL One Birmingham  2019,Evil Geniuses,dire,38.0,WIN,44:33,Outworld Devourer,Lifestealer,Shadow Demon,Doom,Earthshaker
26,2,ESL One Birmingham  2019,Keen Gaming,radiant,21.0,LOSE,35:07,Medusa,Batrider,Witch Doctor,Razor,Earthshaker
26,2,ESL One Birmingham  2019,Evil Geniuses,dire,32.0,WIN,35:07,Luna,Abaddon,Leshrac,Sven,Io
27,1,ESL One Birmingham  2019,Keen Gaming,radiant,5.0,LOSE,20:15,Lone Druid,Puck,Troll Warlord,Tusk,Chen
27,1,ESL One Birmingham  2019,Team Secret,dire,21.0,WIN,20:15,Pugna,Gyrocopter,Ogre Magi,Ember Spirit,Io
27,2,ESL One Birmingham  2019,Keen Gaming,dire,39.0,WIN,43:45,Viper,Batrider,Razor,Brewmaster,Nyx Assassin
27,2,ESL One Birmingham  2019,Team Secret,radiant,45.0,LOSE,43:45,Pangolier,Monkey King,Troll Warlord,Tiny,Lion
28,1,ESL One Birmingham  2019,PSG.LGD,radiant,32.0,WIN,26:23,Mars,Morphling,Rubick,Earth Spirit,Dark Seer
28,1,ESL One Birmingham  2019,Evil Geniuses,dire,7.0,LOSE,26:23,Outworld Devourer,Phantom Assassin,Sand King,Warlock,Pangolier
28,2,ESL One Birmingham  2019,PSG.LGD,radiant,43.0,WIN,34:11,Bounty Hunter,Monkey King,Ogre Magi,Grimstroke,Doom
28,2,ESL One Birmingham  2019,Evil Geniuses,dire,36.0,LOSE,34:11,Phantom Lancer,Riki,Treant Protector,Magnus,Crystal Maiden
29,1,ESL One Birmingham  2019,PSG.LGD,radiant,32.0,WIN,41:40,Ember Spirit,Lone Druid,Shadow Shaman,Dark Seer,Nyx Assassin
29,1,ESL One Birmingham  2019,Team Secret,dire,29.0,LOSE,41:40,Silencer,Pangolier,Juggernaut,Disruptor,Earthshaker
29,2,ESL One Birmingham  2019,PSG.LGD,radiant,12.0,LOSE,35:39,Ursa,Jakiro,Naga Siren,Techies,Sand King
29,2,ESL One Birmingham  2019,Team Secret,dire,38.0,WIN,35:39,Pudge,Spectre,Lion,Templar Assassin,Earthshaker
30,1,ESL One Birmingham  2019,Evil Geniuses,dire,32.0,WIN,40:36,Shadow Fiend,Drow Ranger,Puck,Visage,Pangolier
30,1,ESL One Birmingham  2019,Team Secret,radiant,22.0,LOSE,40:36,Templar Assassin,Earth Spirit,Warlock,Morphling,Rubick
30,2,ESL One Birmingham  2019,Evil Geniuses,radiant,30.0,WIN,37:08,Sven,Leshrac,Omniknight,Earth Spirit,Chen
30,2,ESL One Birmingham  2019,Team Secret,dire,17.0,LOSE,37:08,Invoker,Ursa,Jakiro,Mars,Crystal Maiden
31,1,ESL One Birmingham  2019,Team Liquid,dire,22.0,LOSE,50:33,Leshrac,Omniknight,Crystal Maiden,Troll Warlord,Earth Spirit
31,1,ESL One Birmingham  2019,Gambit Esports,radiant,33.0,WIN,50:33,Queen of Pain,Sand King,Winter Wyvern,Lone Druid,Bane
31,2,ESL One Birmingham  2019,Team Liquid,radiant,25.0,WIN,29:43,Lone Druid,Morphling,Nature's Prophet,Shadow Shaman,Oracle
31,2,ESL One Birmingham  2019,Gambit Esports,dire,2.0,LOSE,29:43,Leshrac,Outworld Devourer,Jakiro,Wraith King,Nyx Assassin
31,3,ESL One Birmingham  2019,Team Liquid,radiant,23.0,LOSE,45:27,Broodmother,Shadow Shaman,Undying,Morphling,Sand King
31,3,ESL One Birmingham  2019,Gambit Esports,dire,33.0,WIN,45:27,Templar Assassin,Troll Warlord,Warlock,Centaur Warrunner,Earth Spirit
32,1,ESL One Birmingham  2019,Evil Geniuses,dire,18.0,LOSE,47:01,Shadow Fiend,Lifestealer,Puck,Visage,Earthshaker
32,1,ESL One Birmingham  2019,TNC Predator,radiant,32.0,WIN,47:01,Sniper,Dark Seer,Wraith King,Earth Spirit,Ancient Apparition
32,2,ESL One Birmingham  2019,Evil Geniuses,dire,25.0,WIN,55:20,Queen of Pain,Lifestealer,Disruptor,Nyx Assassin,Dark Seer
32,2,ESL One Birmingham  2019,TNC Predator,radiant,34.0,LOSE,55:20,Death Prophet,Troll Warlord,Batrider,Sand King,Ancient Apparition
32,3,ESL One Birmingham  2019,Evil Geniuses,dire,31.0,WIN,46:29,Alchemist,Juggernaut,Doom,Shadow Shaman,Abaddon
32,3,ESL One Birmingham  2019,TNC Predator,radiant,17.0,LOSE,46:29,Razor,Medusa,Batrider,Warlock,Nyx Assassin
33,1,ESL One Birmingham  2019,Gambit Esports,radiant,7.0,LOSE,31:40,Legion Commander,Sand King,Shadow Shaman,Morphling,Lone Druid
33,1,ESL One Birmingham  2019,Team Secret,dire,23.0,WIN,31:40,Sven,Medusa,Earthshaker,Batrider,Warlock
33,2,ESL One Birmingham  2019,Gambit Esports,dire,15.0,LOSE,27:17,Dark Seer,Storm Spirit,Lion,Lone Druid,Earth Spirit
33,2,ESL One Birmingham  2019,Team Secret,radiant,18.0,WIN,27:17,Anti-Mage,Beastmaster,Abaddon,Ember Spirit,Enigma
34,1,ESL One Birmingham  2019,Vici Gaming,dire,10.0,LOSE,23:06,Death Prophet,Razor,Wraith King,Zeus,Nyx Assassin
34,1,ESL One Birmingham  2019,PSG.LGD,radiant,27.0,WIN,23:06,Sniper,Centaur Warrunner,Sven,Pangolier,Shadow Shaman
34,2,ESL One Birmingham  2019,Vici Gaming,radiant,44.0,LOSE,54:01,Tiny,Spectre,Abaddon,Grimstroke,Doom
34,2,ESL One Birmingham  2019,PSG.LGD,dire,33.0,WIN,54:01,Pudge,Lone Druid,Nature's Prophet,Batrider,Pangolier
35,1,ESL One Birmingham  2019,Team Secret,dire,30.0,WIN,33:35,Terrorblade,Tidehunter,Lone Druid,Shadow Shaman,Enigma
35,1,ESL One Birmingham  2019,OG,radiant,12.0,LOSE,33:35,Monkey King,Beastmaster,Silencer,Earth Spirit,Troll Warlord
35,2,ESL One Birmingham  2019,Team Secret,dire,33.0,WIN,28:52,Mars,Ogre Magi,Grimstroke,Morphling,Lone Druid
35,2,ESL One Birmingham  2019,OG,radiant,11.0,LOSE,28:52,Shadow Shaman,Phantom Lancer,Sand King,Troll Warlord,Chen
36,1,ESL One Birmingham  2019,Vici Gaming,radiant,5.0,LOSE,30:58,Razor,Wraith King,Crystal Maiden,Nyx Assassin,Dark Seer
36,1,ESL One Birmingham  2019,Gambit Esports,dire,27.0,WIN,30:58,Tidehunter,Templar Assassin,Bane,Sven,Earth Spirit
36,2,ESL One Birmingham  2019,Vici Gaming,radiant,10.0,LOSE,30:25,Medusa,Monkey King,Batrider,Disruptor,Shadow Shaman
36,2,ESL One Birmingham  2019,Gambit Esports,dire,37.0,WIN,30:25,Legion Commander,Leshrac,Bane,Sven,Earth Spirit
37,1,ESL One Birmingham  2019,Team Secret,dire,26.0,WIN,38:51,Spectre,Ember Spirit,Shadow Shaman,Tidehunter,Enigma
37,1,ESL One Birmingham  2019,TNC Predator,radiant,15.0,LOSE,38:51,Outworld Devourer,Magnus,Rubick,Troll Warlord,Vengeful Spirit
37,2,ESL One Birmingham  2019,Team Secret,dire,2.0,LOSE,34:00,Omniknight,Troll Warlord,Grimstroke,Morphling,Earth Spirit
37,2,ESL One Birmingham  2019,TNC Predator,radiant,21.0,WIN,34:00,Sniper,Sven,Nature's Prophet,Oracle,Sand King
37,3,ESL One Birmingham  2019,Team Secret,radiant,23.0,WIN,30:01,Winter Wyvern,Lifestealer,Ogre Magi,Templar Assassin,Rubick
37,3,ESL One Birmingham  2019,TNC Predator,dire,8.0,LOSE,30:01,Alchemist,Legion Commander,Nature's Prophet,Oracle,Sven
38,1,ESL One Birmingham  2019,PSG.LGD,radiant,19.0,LOSE,39:31,Queen of Pain,Bane,Dark Willow,Mars,Sven
38,1,ESL One Birmingham  2019,Evil Geniuses,dire,23.0,WIN,39:31,Leshrac,Lifestealer,Shadow Demon,Spirit Breaker,Dark Seer
38,2,ESL One Birmingham  2019,PSG.LGD,radiant,18.0,LOSE,38:07,Wraith King,Storm Spirit,Ancient Apparition,Nature's Prophet,Earthshaker
38,2,ESL One Birmingham  2019,Evil Geniuses,dire,32.0,WIN,38:07,Naga Siren,Leshrac,Mars,Shadow Shaman,Abaddon
39,1,ESL One Birmingham  2019,PSG.LGD,radiant,26.0,WIN,33:52,Death Prophet,Sven,Mars,Shadow Shaman,Pangolier
39,1,ESL One Birmingham  2019,Team Secret,dire,29.0,LOSE,33:52,Medusa,Storm Spirit,Doom,Ogre Magi,Rubick
39,2,ESL One Birmingham  2019,PSG.LGD,radiant,4.0,LOSE,33:43,Medusa,Monkey King,Batrider,Doom,Rubick
39,2,ESL One Birmingham  2019,Team Secret,dire,32.0,WIN,33:43,Venomancer,Leshrac,Earth Spirit,Sven,Chen
39,3,ESL One Birmingham  2019,PSG.LGD,dire,15.0,LOSE,41:39,Juggernaut,Leshrac,Shadow Demon,Sven,Dark Seer
39,3,ESL One Birmingham  2019,Team Secret,radiant,44.0,WIN,41:39,Spectre,Shadow Fiend,Earthshaker,Batrider,Warlock
40,1,ESL One Birmingham  2019,Evil Geniuses,radiant,27.0,LOSE,51:52,Arc Warden,Templar Assassin,Bane,Tidehunter,Enigma
40,1,ESL One Birmingham  2019,Team Secret,dire,47.0,WIN,51:52,Storm Spirit,Undying,Leshrac,Sven,Rubick
40,2,ESL One Birmingham  2019,Evil Geniuses,dire,29.0,WIN,35:52,Doom,Grimstroke,Leshrac,Sven,Chen
40,2,ESL One Birmingham  2019,Team Secret,radiant,12.0,LOSE,35:52,Mars,Ember Spirit,Undying,Gyrocopter,Io
40,3,ESL One Birmingham  2019,Evil Geniuses,dire,18.0,LOSE,41:11,Centaur Warrunner,Lifestealer,Ogre Magi,Leshrac,Io
40,3,ESL One Birmingham  2019,Team Secret,radiant,28.0,WIN,41:11,Sand King,Anti-Mage,Shadow Demon,Death Prophet,Enigma
40,4,ESL One Birmingham  2019,Evil Geniuses,dire,32.0,WIN,30:42,Spectre,Storm Spirit,Batrider,Mars,Ancient Apparition
40,4,ESL One Birmingham  2019,Team Secret,radiant,6.0,LOSE,30:42,Phantom Assassin,Puck,Abaddon,Templar Assassin,Io
40,5,ESL One Birmingham  2019,Evil Geniuses,dire,19.0,LOSE,38:45,Death Prophet,Spectre,Mars,Doom,Warlock
40,5,ESL One Birmingham  2019,Team Secret,radiant,30.0,WIN,38:45,Naga Siren,Monkey King,Shadow Shaman,Dark Seer,Nyx Assassin
41,1,StarLadder ImbaTV Dota 2 Minor Season 2,EHOME,dire,31.0,LOSE,40:04,Death Prophet,Doom,Abaddon,Leshrac,Sand King
41,1,StarLadder ImbaTV Dota 2 Minor Season 2,Team Anvorgesa,radiant,36.0,WIN,40:04,Meepo,Dark Seer,Chaos Knight,Batrider,Grimstroke
41,2,StarLadder ImbaTV Dota 2 Minor Season 2,EHOME,dire,25.0,WIN,23:37,Beastmaster,Leshrac,Rubick,Templar Assassin,Oracle
41,2,StarLadder ImbaTV Dota 2 Minor Season 2,Team Anvorgesa,radiant,6.0,LOSE,23:37,Ember Spirit,Juggernaut,Disruptor,Magnus,Sand King
41,3,StarLadder ImbaTV Dota 2 Minor Season 2,EHOME,dire,33.0,WIN,23:14,Wraith King,Storm Spirit,Spirit Breaker,Dark Seer,Oracle
41,3,StarLadder ImbaTV Dota 2 Minor Season 2,Team Anvorgesa,radiant,6.0,LOSE,23:14,Centaur Warrunner,Shadow Shaman,Shadow Demon,Sven,Templar Assassin
42,1,StarLadder ImbaTV Dota 2 Minor Season 2,EHOME,radiant,15.0,LOSE,36:37,Kunkka,Spectre,Spirit Breaker,Leshrac,Warlock
42,1,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,dire,30.0,WIN,36:37,Timbersaw,Lone Druid,Clockwerk,Grimstroke,Sven
42,2,StarLadder ImbaTV Dota 2 Minor Season 2,EHOME,dire,29.0,WIN,32:07,Terrorblade,Omniknight,Shadow Shaman,Leshrac,Warlock
42,2,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,radiant,10.0,LOSE,32:07,Alchemist,Monkey King,Pangolier,Batrider,Oracle
42,3,StarLadder ImbaTV Dota 2 Minor Season 2,EHOME,dire,12.0,LOSE,41:51,Medusa,Tidehunter,Wraith King,Tiny,Ancient Apparition
42,3,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,radiant,36.0,WIN,41:51,Death Prophet,Juggernaut,Earthshaker,Batrider,Oracle
43,1,StarLadder ImbaTV Dota 2 Minor Season 2,Winstrike,radiant,42.0,WIN,42:10,Outworld Devourer,Spirit Breaker,Wraith King,Sand King,Ancient Apparition
43,1,StarLadder ImbaTV Dota 2 Minor Season 2,Team Anvorgesa,dire,33.0,LOSE,42:10,Grimstroke,Chaos Knight,Dark Seer,Leshrac,Warlock
43,2,StarLadder ImbaTV Dota 2 Minor Season 2,Winstrike,radiant,16.0,LOSE,25:37,Juggernaut,Templar Assassin,Chen,Spirit Breaker,Dark Seer
43,2,StarLadder ImbaTV Dota 2 Minor Season 2,Team Anvorgesa,dire,25.0,WIN,25:37,Leshrac,Ember Spirit,Wraith King,Grimstroke,Warlock
43,3,StarLadder ImbaTV Dota 2 Minor Season 2,Winstrike,radiant,29.0,LOSE,49:43,Morphling,Rubick,Sven,Spirit Breaker,Dark Seer
43,3,StarLadder ImbaTV Dota 2 Minor Season 2,Team Anvorgesa,dire,44.0,WIN,49:43,Ember Spirit,Brewmaster,Shadow Shaman,Warlock,Wraith King
44,1,StarLadder ImbaTV Dota 2 Minor Season 2,EHOME,radiant,39.0,WIN,53:54,Lina,Templar Assassin,Jakiro,Naga Siren,Tiny
44,1,StarLadder ImbaTV Dota 2 Minor Season 2,Team Anvorgesa,dire,31.0,LOSE,53:54,Kunkka,Rubick,Sand King,Warlock,Wraith King
44,2,StarLadder ImbaTV Dota 2 Minor Season 2,EHOME,dire,21.0,LOSE,32:16,Tidehunter,Storm Spirit,Rubick,Sven,Warlock
44,2,StarLadder ImbaTV Dota 2 Minor Season 2,Team Anvorgesa,radiant,26.0,WIN,32:16,Wraith King,Monkey King,Magnus,Tiny,Oracle
44,3,StarLadder ImbaTV Dota 2 Minor Season 2,EHOME,radiant,18.0,LOSE,28:10,Outworld Devourer,Crystal Maiden,Wraith King,Earth Spirit,Dark Seer
44,3,StarLadder ImbaTV Dota 2 Minor Season 2,Team Anvorgesa,dire,13.0,WIN,28:10,Tiny,Lifestealer,Monkey King,Magnus,Oracle
45,1,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,dire,45.0,WIN,45:00,Mars,Storm Spirit,Earth Spirit,Grimstroke,Sven
45,1,StarLadder ImbaTV Dota 2 Minor Season 2,Winstrike,radiant,33.0,LOSE,45:00,Ancient Apparition,Wraith King,Rubick,Templar Assassin,Sand King
45,2,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,dire,35.0,LOSE,49:36,Axe,Kunkka,Dark Willow,Morphling,Abaddon
45,2,StarLadder ImbaTV Dota 2 Minor Season 2,Winstrike,radiant,45.0,WIN,49:36,Spectre,Earthshaker,Crystal Maiden,Templar Assassin,Sand King
45,3,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,radiant,37.0,WIN,67:16,Tusk,Lone Druid,Ancient Apparition,Batrider,Sven
45,3,StarLadder ImbaTV Dota 2 Minor Season 2,Winstrike,dire,55.0,LOSE,67:16,Ember Spirit,Earthshaker,Spectre,Warlock,Sand King
46,1,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,dire,42.0,WIN,36:31,Batrider,Lion,Naga Siren,Abaddon,Leshrac
46,1,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,radiant,17.0,LOSE,36:31,Troll Warlord,Ember Spirit,Brewmaster,Shadow Shaman,Treant Protector
46,2,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,radiant,16.0,LOSE,33:35,Shadow Fiend,Death Prophet,Sand King,Night Stalker,Warlock
46,2,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,dire,30.0,WIN,33:35,Templar Assassin,Enchantress,Wraith King,Shadow Shaman,Pangolier
46,3,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,radiant,30.0,LOSE,58:24,Outworld Devourer,Wraith King,Ancient Apparition,Nature's Prophet,Sand King
46,3,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,dire,48.0,WIN,58:24,Batrider,Lycan,Bristleback,Rubick,Abaddon
47,1,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,radiant,26.0,WIN,28:21,Lifestealer,Leshrac,Lion,Sand King,Enigma
47,1,StarLadder ImbaTV Dota 2 Minor Season 2,Mineski,dire,14.0,LOSE,28:21,Clinkz,Mars,Riki,Grimstroke,Naga Siren
47,2,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,radiant,31.0,WIN,57:21,Puck,Medusa,Rubick,Bristleback,Abaddon
47,2,StarLadder ImbaTV Dota 2 Minor Season 2,Mineski,dire,29.0,LOSE,57:21,Phantom Assassin,Ancient Apparition,Outworld Devourer,Sven,Grimstroke
48,1,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,dire,22.0,WIN,30:40,Broodmother,Lina,Grimstroke,Sven,Sand King
48,1,StarLadder ImbaTV Dota 2 Minor Season 2,compLexity Gaming,radiant,14.0,LOSE,30:40,Doom,Puck,Rubick,Wraith King,Warlock
48,2,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,dire,33.0,WIN,37:14,Arc Warden,Nature's Prophet,Tiny,Ember Spirit,Warlock
48,2,StarLadder ImbaTV Dota 2 Minor Season 2,compLexity Gaming,radiant,15.0,LOSE,37:14,Axe,Troll Warlord,Oracle,Lina,Sand King
49,1,StarLadder ImbaTV Dota 2 Minor Season 2,Mineski,dire,7.0,LOSE,24:44,Huskar,Necrophos,Mars,Sven,Chen
49,1,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,radiant,26.0,WIN,24:44,Lone Druid,Templar Assassin,Winter Wyvern,Leshrac,Nyx Assassin
49,2,StarLadder ImbaTV Dota 2 Minor Season 2,Mineski,dire,13.0,LOSE,25:10,Naga Siren,Juggernaut,Lion,Sand King,Grimstroke
49,2,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,radiant,33.0,WIN,25:10,Dazzle,Lycan,Batrider,Leshrac,Nyx Assassin
50,1,StarLadder ImbaTV Dota 2 Minor Season 2,Mineski,dire,16.0,LOSE,33:04,Storm Spirit,Morphling,Io,Doom,Grimstroke
50,1,StarLadder ImbaTV Dota 2 Minor Season 2,compLexity Gaming,radiant,33.0,WIN,33:04,Templar Assassin,Dark Seer,Spirit Breaker,Wraith King,Chen
50,2,StarLadder ImbaTV Dota 2 Minor Season 2,Mineski,dire,36.0,WIN,31:09,Templar Assassin,Ember Spirit,Enchantress,Pangolier,Warlock
50,2,StarLadder ImbaTV Dota 2 Minor Season 2,compLexity Gaming,radiant,14.0,LOSE,31:09,Oracle,Ursa,Leshrac,Dark Seer,Sand King
50,3,StarLadder ImbaTV Dota 2 Minor Season 2,Mineski,dire,35.0,WIN,49:19,Phantom Assassin,Rubick,Ember Spirit,Grimstroke,Mars
50,3,StarLadder ImbaTV Dota 2 Minor Season 2,compLexity Gaming,radiant,33.0,LOSE,49:19,Lifestealer,Templar Assassin,Lion,Enigma,Sand King
51,1,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,dire,21.0,LOSE,45:26,Anti-Mage,Grimstroke,Templar Assassin,Batrider,Earthshaker
51,1,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,radiant,38.0,WIN,45:26,Storm Spirit,Dark Seer,Tiny,Lifestealer,Warlock
51,2,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,dire,43.0,WIN,54:24,Queen of Pain,Omniknight,Grimstroke,Troll Warlord,Sand King
51,2,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,radiant,25.0,LOSE,54:24,Broodmother,Spectre,Batrider,Tiny,Nature's Prophet
51,3,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,dire,33.0,WIN,32:01,Dragon Knight,Dark Willow,Mars,Troll Warlord,Oracle
51,3,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,radiant,13.0,LOSE,32:01,Razor,Winter Wyvern,Morphling,Earthshaker,Nature's Prophet
52,1,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,radiant,24.0,WIN,34:39,Naga Siren,Lina,Chen,Nyx Assassin,Dark Seer
52,1,StarLadder ImbaTV Dota 2 Minor Season 2,Team Anvorgesa,dire,11.0,LOSE,34:39,Axe,Chaos Knight,Shadow Fiend,Grimstroke,Warlock
52,2,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,radiant,27.0,WIN,36:52,Sven,Lone Druid,Pugna,Spirit Breaker,Warlock
52,2,StarLadder ImbaTV Dota 2 Minor Season 2,Team Anvorgesa,dire,18.0,LOSE,36:52,Templar Assassin,Bane,Monkey King,Magnus,Tiny
53,1,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,dire,12.0,LOSE,37:52,Dragon Knight,Morphling,Io,Ancient Apparition,Sand King
53,1,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,radiant,43.0,WIN,37:52,Lina,Spectre,Night Stalker,Abaddon,Rubick
53,2,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,dire,35.0,WIN,39:17,Tiny,Storm Spirit,Juggernaut,Grimstroke,Earth Spirit
53,2,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,radiant,19.0,LOSE,39:17,Lina,Anti-Mage,Bristleback,Abaddon,Enigma
53,3,StarLadder ImbaTV Dota 2 Minor Season 2,Alliance,radiant,40.0,WIN,38:48,Earth Spirit,Timbersaw,Storm Spirit,Ancient Apparition,Sven
53,3,StarLadder ImbaTV Dota 2 Minor Season 2,Ninjas in Pyjamas,dire,12.0,LOSE,38:48,Ember Spirit,Medusa,Spirit Breaker,Shadow Shaman,Bristleback
54,1,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,dire,34.0,WIN,34:42,Earth Spirit,Shadow Fiend,Sven,Batrider,Warlock
54,1,StarLadder ImbaTV Dota 2 Minor Season 2,Team Anvorgesa,radiant,15.0,LOSE,34:42,Monkey King,Wraith King,Omniknight,Grimstroke,Sand King
54,2,StarLadder ImbaTV Dota 2 Minor Season 2,Team Sirius,dire,38.0,WIN,34:01,Silencer,Lycan,Storm Spirit,Lina,Sand King
